Asin,Timestamp,Pincode,City,Seller,Price,coupon_text
B0014FUQ1S,2025-03-26 16:53:34,500001,hyderabad,Global Mart India,"4,857",₹75 coupon Terms
B07FD9R43P,2025-03-26 16:53:39,500001,hyderabad,Global Mart India,"10,820",1% coupon Terms
B002CQU532,2025-03-26 16:53:44,500001,hyderabad,no_buy_box,,
B074H7PLSV,2025-03-26 16:53:49,500001,hyderabad,no_buy_box,,
B004T7DYOO,2025-03-26 16:53:54,500001,hyderabad,Global Mart India,"9,419",no discount
B002WTCLHW,2025-03-26 16:53:59,500001,hyderabad,no_buy_box,,
B0096M5PBW,2025-03-26 16:54:05,500001,hyderabad,DR TNG ENTERPRISES,"5,350",no discount
B004O8I7JA,2025-03-26 16:54:10,500001,hyderabad,Global Mart India,"4,792",1% coupon Terms
B002C3THZW,2025-03-26 16:54:15,500001,hyderabad,no_buy_box,,
B002WTCLGI,2025-03-26 16:54:20,500001,hyderabad,no_buy_box,,
B002WTCLHC,2025-03-26 16:54:25,500001,hyderabad,Global Mart India,"8,944",no discount
B002CQU58W,2025-03-26 16:54:31,500001,hyderabad,Global Mart India,"6,422",no discount
B002WTCM3K,2025-03-26 16:54:36,500001,hyderabad,Global Mart India,"9,618",no discount
B002CQU50U,2025-03-26 16:54:41,500001,hyderabad,no_buy_box,,
B0006GZE1S,2025-03-26 16:54:47,500001,hyderabad,Global Mart India,"4,389",1% coupon Terms
B002CQU58M,2025-03-26 16:54:52,500001,hyderabad,Global Mart India,"3,098",1% coupon Terms
B002CQU53C,2025-03-26 16:54:58,500001,hyderabad,no_buy_box,,
B002CQU55K,2025-03-26 16:55:03,500001,hyderabad,Global Mart India,"7,034",1% coupon Terms
B002CQU596,2025-03-26 16:55:08,500001,hyderabad,Global Mart India,"6,422",no discount
B004LSFKVG,2025-03-26 16:55:13,500001,hyderabad,Global Mart India,"1,662",no discount
B004GEWJVE,2025-03-26 16:55:19,500001,hyderabad,DR TNG ENTERPRISES,"4,615",no discount
B00U1V8HO4,2025-03-26 16:55:24,500001,hyderabad,no_buy_box,,
B015TQ7USO,2025-03-26 16:55:29,500001,hyderabad,Global Mart India,"7,087",no discount
B01LTHMG4K,2025-03-26 16:55:35,500001,hyderabad,Global Mart India,"9,676",1% coupon Terms
B0758338B2,2025-03-26 16:55:40,500001,hyderabad,no_buy_box,,
B075879G43,2025-03-26 16:55:45,500001,hyderabad,Global Mart India,"3,315",no discount
B002WTCLIQ,2025-03-26 16:55:50,500001,hyderabad,Global Mart India,"11,333",1% coupon Terms
B002WTCLG8,2025-03-26 16:55:56,500001,hyderabad,Global Mart India,"6,569",1% coupon Terms
B002WTCM3A,2025-03-26 16:56:01,500001,hyderabad,no_buy_box,,
B002WTCLJA,2025-03-26 16:56:06,500001,hyderabad,Global Mart India,"5,576",1% coupon Terms
B07B3YK2SH,2025-03-26 16:56:12,500001,hyderabad,Global Mart India,"4,341",1% coupon Terms
B002CQU52I,2025-03-26 16:56:17,500001,hyderabad,no_buy_box,,
B0143LN6JI,2025-03-26 16:56:22,500001,hyderabad,no_buy_box,,
B07WMZTX28,2025-03-26 16:56:27,500001,hyderabad,IGNITE ENTERPRISE,"3,860",₹40 coupon Terms
B08M9QH3YY,2025-03-26 16:56:33,500001,hyderabad,Global Mart India,"4,783",no discount
B01DAKIH10,2025-03-26 16:56:39,500001,hyderabad,Global Mart India,"2,612",no discount
B088VG5GWS,2025-03-26 16:56:44,500001,hyderabad,Global Mart India,"4,435",₹50 coupon Terms
