Asin,Timestamp,Pincode,City,Seller,Price,coupon_text
B002WTCLIQ,26-03-2025 16:58:53,600001,Tamil Nadu,Global Mart India,"11,333",1% coupon Terms
B002WTCLG8,26-03-2025 16:58:58,600001,Tamil Nadu,Global Mart India,"6,569",1% coupon Terms
B002WTCM3A,26-03-2025 16:59:03,600001,Tamil Nadu,no_buy_box,,
B002WTCLJA,26-03-2025 16:59:09,600001,Tamil Nadu,Global Mart India,"5,576",1% coupon Terms
B07B3YK2SH,26-03-2025 16:59:14,600001,Tamil Nadu,no_buy_box,,
B002CQU52I,26-03-2025 16:59:19,600001,Tamil Nadu,no_buy_box,,
B0143LN6JI,26-03-2025 16:59:24,600001,Tamil Nadu,no_buy_box,,
B07WMZTX28,26-03-2025 16:59:30,600001,Tamil Nadu,IGNITE ENTERPRISE,"3,860",₹40 coupon Terms
B08M9QH3YY,26-03-2025 16:59:35,600001,Tamil Nadu,no_buy_box,,
B01DAKIH10,26-03-2025 16:59:40,600001,Tamil Nadu,Global Mart India,"2,612",no discount
B088VG5GWS,26-03-2025 16:59:46,600001,Tamil Nadu,Global Mart India,"4,435",₹50 coupon Terms
B097FCQFK4,26-03-2025 16:59:51,600001,Tamil Nadu,no_buy_box,,
B07KRLHG8C,26-03-2025 16:59:56,600001,Tamil Nadu,no_buy_box,,
B085DTM83S,26-03-2025 17:00:02,600001,Tamil Nadu,no_buy_box,,
B00CHN1JU8,26-03-2025 17:00:07,600001,Tamil Nadu,no_buy_box,,
B075882FKG,26-03-2025 17:00:13,600001,Tamil Nadu,Global Mart India,"4,621",no discount
B0093ABMOQ,26-03-2025 17:00:18,600001,Tamil Nadu,Global Mart India,"3,410",1% coupon Terms
B06XPQ1ZHT,26-03-2025 17:00:24,600001,Tamil Nadu,no_buy_box,,
B002CQU582,26-03-2025 17:00:30,600001,Tamil Nadu,no_buy_box,,
B0058ABILW,26-03-2025 17:00:35,600001,Tamil Nadu,Global Mart India,"5,645",no discount
B004NXYP5G,26-03-2025 17:00:40,600001,Tamil Nadu,no_buy_box,,
B0011FY7MA,26-03-2025 17:00:46,600001,Tamil Nadu,Global Mart India,"3,790",1% coupon Terms
B002CQU546,26-03-2025 17:00:51,600001,Tamil Nadu,Global Mart India,"6,683",1% coupon Terms
B01DAKILC0,26-03-2025 17:00:57,600001,Tamil Nadu,Global Mart India,"8,915",1% coupon Terms
B002WTCM76,26-03-2025 17:01:02,600001,Tamil Nadu,no_buy_box,,
B002CQU50A,26-03-2025 17:01:07,600001,Tamil Nadu,Global Mart India,"3,861",no discount
B00537E45W,26-03-2025 17:01:12,600001,Tamil Nadu,no_buy_box,,
B0C2448BV6,26-03-2025 17:01:18,600001,Tamil Nadu,no_buy_box,,
B00C5HU7JA,26-03-2025 17:01:34,700002,kolkata,no_buy_box,,
B000HDV7YS,26-03-2025 17:01:40,700002,kolkata,Global Mart India,"4,146",₹75 coupon Terms
B002CQU54Q,26-03-2025 17:01:45,700002,kolkata,DR TNG ENTERPRISES,"7,999",no discount
B004UJCIZM,26-03-2025 17:01:50,700002,kolkata,Global Mart India,"4,722",no discount
B000PSX1SA,26-03-2025 17:01:57,700002,kolkata,Global Mart India,"3,291",no discount
B002CQU4ZG,26-03-2025 17:02:02,700002,kolkata,Global Mart India,"2,983",no discount
B003DYQ59U,26-03-2025 17:02:07,700002,kolkata,no_buy_box,,
B000H3VC0W,26-03-2025 17:02:12,700002,kolkata,Global Mart India,"2,665",no discount
B0014FUQ1S,26-03-2025 17:02:18,700002,kolkata,Global Mart India,"4,857",₹75 coupon Terms
B07FD9R43P,26-03-2025 17:02:23,700002,kolkata,no_buy_box,,
B002CQU532,26-03-2025 17:02:28,700002,kolkata,no_buy_box,,
B074H7PLSV,26-03-2025 17:02:33,700002,kolkata,no_buy_box,,
B004T7DYOO,26-03-2025 17:02:38,700002,kolkata,Global Mart India,"9,419",no discount
B002WTCLHW,26-03-2025 17:02:43,700002,kolkata,no_buy_box,,
B0096M5PBW,26-03-2025 17:02:48,700002,kolkata,no_buy_box,,
B004O8I7JA,26-03-2025 17:02:53,700002,kolkata,Global Mart India,"4,792",1% coupon Terms
B002C3THZW,26-03-2025 17:02:59,700002,kolkata,no_buy_box,,
B002WTCLGI,26-03-2025 17:03:04,700002,kolkata,no_buy_box,,
B002WTCLHC,26-03-2025 17:03:09,700002,kolkata,no_buy_box,,
B002CQU58W,26-03-2025 17:03:14,700002,kolkata,Global Mart India,"6,422",no discount
B002WTCM3K,26-03-2025 17:03:20,700002,kolkata,Global Mart India,"9,618",no discount
B002CQU50U,26-03-2025 17:03:26,700002,kolkata,no_buy_box,,
B0006GZE1S,26-03-2025 17:03:30,700002,kolkata,no_buy_box,,
B002CQU58M,26-03-2025 17:03:36,700002,kolkata,Global Mart India,"3,098",1% coupon Terms
B002CQU53C,26-03-2025 17:03:42,700002,kolkata,no_buy_box,,
B002CQU55K,26-03-2025 17:03:47,700002,kolkata,no_buy_box,,
B002CQU596,26-03-2025 17:03:52,700002,kolkata,Global Mart India,"6,422",no discount
B004LSFKVG,26-03-2025 17:03:57,700002,kolkata,Global Mart India,"1,662",no discount
B004GEWJVE,26-03-2025 17:04:02,700002,kolkata,Global Mart India,"4,605",no discount
B00U1V8HO4,26-03-2025 17:04:07,700002,kolkata,no_buy_box,,
B015TQ7USO,26-03-2025 17:04:12,700002,kolkata,no_buy_box,,
B01LTHMG4K,26-03-2025 17:04:17,700002,kolkata,Global Mart India,"9,676",1% coupon Terms
B0758338B2,26-03-2025 17:04:22,700002,kolkata,no_buy_box,,
B075879G43,26-03-2025 17:04:28,700002,kolkata,Global Mart India,"3,315",no discount
B002WTCLIQ,26-03-2025 17:04:33,700002,kolkata,no_buy_box,,
B002WTCLG8,26-03-2025 17:04:38,700002,kolkata,Global Mart India,"6,569",1% coupon Terms
B002WTCM3A,26-03-2025 17:04:44,700002,kolkata,no_buy_box,,
B002WTCLJA,26-03-2025 17:04:49,700002,kolkata,no_buy_box,,
B07B3YK2SH,26-03-2025 17:04:54,700002,kolkata,no_buy_box,,
B002CQU52I,26-03-2025 17:04:59,700002,kolkata,no_buy_box,,
B0143LN6JI,26-03-2025 17:05:04,700002,kolkata,no_buy_box,,
B07WMZTX28,26-03-2025 17:05:09,700002,kolkata,Global Mart India,"3,857",no discount
B08M9QH3YY,26-03-2025 17:05:15,700002,kolkata,Global Mart India,"4,783",no discount
B01DAKIH10,26-03-2025 17:05:20,700002,kolkata,Global Mart India,"2,612",no discount
B088VG5GWS,26-03-2025 17:05:26,700002,kolkata,Global Mart India,"4,435",₹50 coupon Terms
B097FCQFK4,26-03-2025 17:05:30,700002,kolkata,no_buy_box,,
B07KRLHG8C,26-03-2025 17:05:35,700002,kolkata,no_buy_box,,
B085DTM83S,26-03-2025 17:05:40,700002,kolkata,no_buy_box,,
B00CHN1JU8,26-03-2025 17:05:46,700002,kolkata,no_buy_box,,
B075882FKG,26-03-2025 17:05:51,700002,kolkata,Global Mart India,"4,621",no discount
B0093ABMOQ,26-03-2025 17:05:57,700002,kolkata,Global Mart India,"3,410",1% coupon Terms
B06XPQ1ZHT,26-03-2025 17:06:02,700002,kolkata,no_buy_box,,
B002CQU582,26-03-2025 17:06:06,700002,kolkata,no_buy_box,,
B0058ABILW,26-03-2025 17:06:12,700002,kolkata,Global Mart India,"5,645",no discount
B004NXYP5G,26-03-2025 17:06:17,700002,kolkata,Global Mart India,"9,419",1% coupon Terms
B0011FY7MA,26-03-2025 17:06:23,700002,kolkata,no_buy_box,,
B002CQU546,26-03-2025 17:06:28,700002,kolkata,no_buy_box,,
B01DAKILC0,26-03-2025 17:06:33,700002,kolkata,Global Mart India,"8,915",1% coupon Terms
B002WTCM76,26-03-2025 17:06:38,700002,kolkata,no_buy_box,,
B002CQU50A,26-03-2025 17:06:44,700002,kolkata,no_buy_box,,
B00537E45W,26-03-2025 17:06:49,700002,kolkata,Global Mart India,"6,631",no discount
B0C2448BV6,26-03-2025 17:06:54,700002,kolkata,no_buy_box,,
